"SalesOrderNumber","SalesOrderLineNumber","OrderDate","DueDate","DeliveryDate","StoreKey","ProductKey","PromotionKey","CurrencyKey","CustomerKey","Quantity","NetPrice","UnitCost","UnitPrice","DiscountAmount","DeliveryStatus","IsOrderDelayed"
"20250202638157","1","2025-02-02","2025-02-05","2025-02-09","65","536","1","1","3364","5","49.63","25.3","49.63","0.0","Delayed","1"
"20230312735587","1","2023-03-12","2023-03-15","2023-03-14","427","395","1","1","18987","5","163.44","83.32","163.44","0.0","Early Delivery","0"
"20230312735587","2","2023-03-12","2023-03-15","2023-03-15","70","2321","1","1","18987","6","115.31","53.02","115.31","0.0","On Time","0"
"20230312735587","3","2023-03-12","2023-03-15","2023-03-15","41","1616","1","1","18987","5","28.57","13.14","28.57","0.0","On Time","0"
"20230312735587","4","2023-03-12","2023-03-15","2023-03-15","35","118","1","1","18987","1","85.22","43.45","85.22","0.0","On Time","0"
"20210415516434","1","2021-04-15","2021-04-18","2021-04-20","230","360","11","1","1423","2","152.41","97.13","190.51","38.1","Delayed","1"
"20251111982368","1","2025-11-11","2025-11-14","2025-11-16","467","1561","1","1","13830","6","192.01","66.78","201.54","9.53","Delayed","1"
"20231115656863","1","2023-11-15","2023-11-20","2023-11-22","470","1373","1","1","39062","6","7.11","3.62","7.11","0.0","Delayed","1"
"20231115656863","2","2023-11-15","2023-11-20","2023-11-25","312","409","1","1","39062","6","163.44","83.32","163.44","0.0","Delayed","1"
"20240731422943","1","2024-07-31","2024-08-05","2024-08-03","166","1420","1","1","18363","1","99.77","45.88","99.77","0.0","Early Delivery","0"
"20251207950903","1","2025-12-07","2025-12-10","2025-12-10","216","1045","1","1","27480","5","294.79","97.67","294.79","0.0","On Time","0"
"20230426543261","1","2023-04-26","2023-05-01","2023-05-01","381","210","1","1","17744","5","134.86","76.43","149.9","15.04","On Time","0"
"20250613636635","1","2025-06-13","2025-06-17","2025-06-17","177","903","1","1","5918","2","38.1","19.42","38.1","0.0","On Time","0"
"20250613636635","2","2025-06-13","2025-06-17","2025-06-17","69","1665","1","1","5918","2","2.37","1.27","2.5","0.13","On Time","0"
"20250613636635","3","2025-06-13","2025-06-17","2025-06-17","361","168","1","1","5918","6","64.67","29.74","64.67","0.0","On Time","0"
"20250516553886","1","2025-05-16","2025-05-20","2025-05-20","70","320","1","1","29780","2","350.44","161.15","350.44","0.0","On Time","0"
"20231216718070","1","2023-12-16","2023-12-20","2023-12-20","484","499","1","1","28323","4","49.63","25.3","49.63","0.0","On Time","0"
"20240812749993","1","2024-08-12","2024-08-18","2024-08-18","116","1732","1","1","26810","2","36.32","16.71","36.32","0.0","On Time","1"
"20240812749993","2","2024-08-12","2024-08-18","2024-08-20","215","575","1","1","26810","2","1150.6","381.22","1150.6","0.0","Delayed","1"
"20221109815597","1","2022-11-09","2022-11-14","2022-11-14","268","2115","1","1","23375","2","439.94","202.31","439.94","0.0","On Time","0"
"20210106318084","1","2021-01-06","2021-01-11","2021-01-11","132","888","2","1","3220","5","20.06","12.78","25.07","5.01","On Time","0"
"20230324981945","1","2023-03-24","2023-03-28","2023-03-28","337","109","1","1","23782","3","66.67","30.66","66.67","0.0","On Time","0"
"20230120908118","1","2023-01-20","2023-01-23","2023-01-26","478","1249","1","1","34476","3","25.06","12.78","25.06","0.0","Delayed","1"
"20230120908118","2","2023-01-20","2023-01-23","2023-01-22","430","2156","1","1","34476","4","74.7","38.08","74.7","0.0","Early Delivery","1"
"20211202923754","1","2021-12-02","2021-12-08","2021-12-08","88","1256","28","1","34993","5","3.88","5.11","10.02","6.14","On Time","0"
"20211202923754","2","2021-12-02","2021-12-08","2021-12-07","349","1584","1","1","34993","3","5.01","2.55","5.01","0.0","Early Delivery","0"
"20230908360431","1","2023-09-08","2023-09-11","2023-09-14","80","891","1","1","15424","3","30.08","15.33","30.08","0.0","Delayed","1"
"20230908360431","2","2023-09-08","2023-09-11","2023-09-13","82","2062","1","1","15424","5","100.27","46.11","100.27","0.0","Delayed","1"
"20230908360431","3","2023-09-08","2023-09-11","2023-09-13","415","638","1","1","15424","4","250.17","127.54","250.17","0.0","Delayed","1"
"20231124217305","1","2023-11-24","2023-11-28","2023-11-26","443","2066","1","1","10695","2","47.62","24.28","47.62","0.0","Early Delivery","0"
"20231124217305","2","2023-11-24","2023-11-28","2023-11-28","327","1532","1","1","10695","10","140.38","64.55","140.38","0.0","On Time","0"
"20240805664164","1","2024-08-05","2024-08-10","2024-08-10","380","1877","1","1","37769","4","1329.58","440.52","1329.58","0.0","On Time","0"
"20240625511855","1","2024-06-25","2024-07-01","2024-07-01","272","140","1","1","16783","4","226.86","115.28","250.67","23.81","On Time","0"
"20230619103895","1","2023-06-19","2023-06-23","2023-06-23","429","104","1","1","41561","3","57.66","26.51","57.66","0.0","On Time","0"
"20230619103895","2","2023-06-19","2023-06-23","2023-06-23","392","725","1","1","41561","3","95.26","43.8","95.26","0.0","On Time","0"
"20220616564404","1","2022-06-16","2022-06-21","2022-06-25","227","1158","1","1","29301","6","782.11","259.13","782.11","0.0","Delayed","1"
"20220616564404","2","2022-06-16","2022-06-21","2022-06-23","189","808","1","1","29301","2","6.49","3.31","6.49","0.0","Delayed","1"
"20251217808939","1","2025-12-17","2025-12-24","2025-12-24","373","1188","1","1","5265","5","90.24","46.01","90.24","0.0","On Time","0"
"20250528585526","1","2025-05-28","2025-05-31","2025-05-31","393","664","1","1","4559","3","114.81","38.04","114.81","0.0","On Time","0"
"20231017401404","1","2023-10-17","2023-10-23","2023-10-23","464","995","1","1","40278","4","94.5","43.46","94.5","0.0","On Time","0"
"20251020179189","1","2025-10-20","2025-10-27","2025-10-27","489","1267","1","1","22377","3","25.05","12.77","25.05","0.0","On Time","0"
"20251020179189","2","2025-10-20","2025-10-27","2025-10-27","13","430","1","1","22377","2","135.34","69.0","135.34","0.0","On Time","0"
"20210222899523","1","2021-02-22","2021-02-28","2021-02-28","484","604","4","1","841","2","234.38","127.54","250.17","15.79","On Time","0"
"20220616931558","1","2022-06-16","2022-06-21","2022-06-19","242","792","1","1","19474","8","13.99","6.43","13.99","0.0","Early Delivery","0"
"20220616931558","2","2022-06-16","2022-06-21","2022-06-21","248","1355","1","1","19474","4","16.54","7.61","16.54","0.0","On Time","0"
"20241010239674","1","2024-10-10","2024-10-13","2024-10-13","386","1329","1","1","30908","3","8.52","3.92","8.52","0.0","On Time","0"
"20241010239674","2","2024-10-10","2024-10-13","2024-10-13","227","2158","1","1","30908","4","785.87","274.08","827.23","41.36","On Time","0"
"20230624494771","1","2023-06-24","2023-06-29","2023-07-05","231","2456","1","1","38274","6","10.02","5.11","10.02","0.0","Delayed","1"
"20221214972814","1","2022-12-14","2022-12-17","2022-12-17","493","209","1","1","36789","4","350.44","161.15","350.44","0.0","On Time","0"
"20230530889515","1","2023-05-30","2023-06-03","2023-06-07","1","300","1","1","13281","4","109.8","55.98","109.8","0.0","Delayed","1"
"20240305619898","1","2024-03-05","2024-03-12","2024-03-12","118","1913","1","1","29205","4","140.37","71.57","140.37","0.0","On Time","0"
"20240305619898","2","2024-03-05","2024-03-12","2024-03-12","287","12","1","1","29205","5","38.95","17.91","38.95","0.0","On Time","0"
"20220419801836","1","2022-04-19","2022-04-23","2022-04-21","283","611","1","1","28991","4","1150.6","381.22","1150.6","0.0","Early Delivery","0"
"20221019874819","1","2022-10-19","2022-10-24","2022-10-24","54","283","1","1","7470","4","215.08","98.91","215.08","0.0","On Time","0"
"20221019874819","2","2022-10-19","2022-10-24","2022-10-24","285","1316","52","1","7470","6","4.13","2.55","5.01","0.88","On Time","0"
"20221019874819","3","2022-10-19","2022-10-24","2022-10-24","167","708","1","1","7470","3","39.11","19.94","39.11","0.0","On Time","0"
"20230321440940","1","2023-03-21","2023-03-27","2023-03-27","364","1868","1","1","36457","4","997.19","458.57","997.19","0.0","On Time","0"
"20230321440940","2","2023-03-21","2023-03-27","2023-03-27","398","1786","1","1","36457","4","19.18","10.99","21.56","2.38","On Time","0"
"20230321440940","3","2023-03-21","2023-03-27","2023-03-27","199","436","1","1","36457","5","185.0","94.32","185.0","0.0","On Time","0"
"20230321440940","4","2023-03-21","2023-03-27","2023-03-27","145","2312","1","1","36457","3","134.61","61.9","134.61","0.0","On Time","0"
"20230321440940","5","2023-03-21","2023-03-27","2023-03-27","413","801","1","1","36457","9","9.98","5.09","9.98","0.0","On Time","0"
"20231021468147","1","2023-10-21","2023-10-27","2023-10-28","376","1307","1","1","16492","4","34.09","15.68","34.09","0.0","Delayed","1"
"20231021468147","2","2023-10-21","2023-10-27","2023-10-27","272","1358","1","1","16492","6","20.05","9.22","20.05","0.0","On Time","1"
"20230614755304","1","2023-06-14","2023-06-17","2023-06-17","266","2459","1","1","22415","2","108.1","35.82","108.1","0.0","On Time","0"
"20220609235078","1","2022-06-09","2022-06-14","2022-06-14","393","607","1","1","8017","8","125.84","41.69","125.84","0.0","On Time","0"
"20220609235078","2","2022-06-09","2022-06-14","2022-06-14","84","1794","1","1","8017","5","21.56","10.99","21.56","0.0","On Time","0"
"20220609235078","3","2022-06-09","2022-06-14","2022-06-14","483","351","1","1","8017","4","168.45","85.88","168.45","0.0","On Time","0"
"20240320239471","1","2024-03-20","2024-03-23","2024-03-23","220","1482","1","1","18798","2","119.82","55.1","119.82","0.0","On Time","0"
"20230609798416","1","2023-06-09","2023-06-16","2023-06-16","437","8","1","1","31860","5","30.08","15.33","30.08","0.0","On Time","0"
"20240728168492","1","2024-07-28","2024-08-02","2024-08-05","228","933","1","1","17670","4","27.57","14.06","27.57","0.0","Delayed","1"
"20210901673944","1","2021-09-01","2021-09-07","2021-09-07","315","1538","17","1","13344","2","105.03","64.55","140.38","35.35","On Time","0"
"20220210248974","1","2022-02-10","2022-02-17","2022-02-17","494","151","36","1","29336","5","515.13","196.83","594.09","78.96","On Time","0"
"20220704275907","1","2022-07-04","2022-07-10","2022-07-10","290","512","44","1","16907","5","49.75","32.97","64.67","14.92","On Time","0"
"20220704275907","2","2022-07-04","2022-07-10","2022-07-10","336","2348","1","1","16907","6","318.85","105.64","318.85","0.0","On Time","0"
"20221012274993","1","2022-10-12","2022-10-17","2022-10-17","307","2374","51","1","9342","2","63.92","51.12","100.27","36.35","On Time","0"
"20221012274993","2","2022-10-12","2022-10-17","2022-10-17","182","1156","52","1","9342","6","672.56","265.77","802.16","129.6","On Time","0"
"20211127353341","1","2021-11-27","2021-12-01","2021-12-02","219","1895","28","1","41238","6","229.24","408.71","801.66","572.42","Delayed","1"
"20211127353341","2","2021-11-27","2021-12-01","2021-12-01","80","2484","1","1","41238","3","200.54","92.22","200.54","0.0","On Time","1"
"20240219635202","1","2024-02-19","2024-02-23","2024-02-23","62","1491","1","1","11686","3","114.81","52.8","114.81","0.0","On Time","0"
"20240219635202","2","2024-02-19","2024-02-23","2024-02-23","33","911","1","1","11686","6","48.08","22.11","48.08","0.0","On Time","0"
"20251107829853","1","2025-11-07","2025-11-13","2025-11-13","151","1954","1","1","3695","6","150.4","76.68","150.4","0.0","On Time","0"
"20251107829853","2","2025-11-07","2025-11-13","2025-11-13","75","1207","1","1","3695","5","762.05","252.49","762.05","0.0","On Time","0"
"20211006263136","1","2021-10-06","2021-10-12","2021-10-16","445","472","24","1","40252","5","29.95","17.64","34.59","4.64","Delayed","1"
"20251104175617","1","2025-11-04","2025-11-11","2025-11-11","67","46","1","1","12424","3","75.18","38.33","75.18","0.0","On Time","0"
"20230401989337","1","2023-04-01","2023-04-04","2023-04-04","48","1530","1","1","21280","3","133.36","61.33","133.36","0.0","On Time","1"
"20230401989337","2","2023-04-01","2023-04-04","2023-04-06","275","319","1","1","21280","3","435.67","144.35","435.67","0.0","Delayed","1"
"20230401989337","3","2023-04-01","2023-04-04","2023-04-07","10","131","1","1","21280","2","100.27","51.12","100.27","0.0","Delayed","1"
"20240511485466","1","2024-05-11","2024-05-18","2024-05-18","492","282","1","1","8067","3","205.05","104.54","205.05","0.0","On Time","0"
"20251120488303","1","2025-11-20","2025-11-27","2025-11-25","319","1414","1","1","3537","5","107.17","59.02","128.35","21.18","Early Delivery","0"
"20251120488303","2","2025-11-20","2025-11-27","2025-11-27","402","2109","1","1","3537","3","129.1","65.82","129.1","0.0","On Time","0"
"20251120488303","3","2025-11-20","2025-11-27","2025-11-27","333","353","1","1","3537","2","192.97","98.38","192.97","0.0","On Time","0"
"20251126532326","1","2025-11-26","2025-12-02","2025-12-02","2","1356","1","1","13259","3","18.04","8.3","18.04","0.0","On Time","0"
"20221008699150","1","2022-10-08","2022-10-12","2022-10-12","24","722","52","1","36077","2","95.26","38.04","114.81","19.55","On Time","1"
"20221008699150","2","2022-10-08","2022-10-12","2022-10-16","245","869","48","1","36077","5","32.33","16.14","35.09","2.76","Delayed","1"
"20221008699150","3","2022-10-08","2022-10-12","2022-10-12","192","2380","51","1","36077","5","95.75","76.68","150.4","54.65","On Time","1"
"20221008699150","4","2022-10-08","2022-10-12","2022-10-13","157","1496","49","1","36077","6","133.36","66.4","144.39","11.03","Delayed","1"
"20221118734020","1","2022-11-18","2022-11-22","2022-11-23","310","1487","53","1","34046","5","53.77","61.56","133.86","80.09","Delayed","1"
"20221118734020","2","2022-11-18","2022-11-22","2022-11-25","158","2400","1","1","34046","3","200.54","92.22","200.54","0.0","Delayed","1"
"20250222612754","1","2025-02-22","2025-02-26","2025-02-24","23","1424","1","1","9","5","100.27","46.11","100.27","0.0","Early Delivery","0"
"20231028201690","1","2023-10-28","2023-11-01","2023-11-01","476","1179","1","1","21505","7","491.32","162.78","491.32","0.0","On Time","0"
"20251210437697","1","2025-12-10","2025-12-17","2025-12-17","408","1043","1","1","16902","6","96.76","38.37","115.81","19.05","On Time","0"
"20250414589363","1","2025-04-14","2025-04-19","2025-04-19","317","1271","1","1","27551","2","3.48","1.77","3.48","0.0","On Time","0"
"20250414589363","2","2025-04-14","2025-04-19","2025-04-19","172","1360","1","1","27551","5","23.56","7.81","23.56","0.0","On Time","0"
"20221216889817","1","2022-12-16","2022-12-19","2022-12-19","140","1005","1","1","37122","5","134.36","44.52","134.36","0.0","On Time","0"
"20221216889817","2","2022-12-16","2022-12-19","2022-12-19","363","2283","56","1","37122","4","37.34","26.07","51.13","13.79","On Time","0"
"20221216889817","3","2022-12-16","2022-12-19","2022-12-19","116","1980","1","1","37122","4","65.17","33.22","65.17","0.0","On Time","0"
"20230913277379","1","2023-09-13","2023-09-19","2023-09-19","470","779","1","1","5086","3","16.87","10.2","20.0","3.13","On Time","0"
"20250713143881","1","2025-07-13","2025-07-16","2025-07-16","189","1756","1","1","4576","5","30.79","16.59","32.54","1.75","On Time","0"
"20211211676439","1","2021-12-11","2021-12-14","2021-12-16","83","102","1","1","30374","1","57.66","26.51","57.66","0.0","Delayed","1"
"20211211676439","2","2021-12-11","2021-12-14","2021-12-20","456","419","1","1","30374","3","185.0","94.32","185.0","0.0","Delayed","1"
"20211211676439","3","2021-12-11","2021-12-14","2021-12-17","243","568","1","1","30374","3","250.17","127.54","250.17","0.0","Delayed","1"
"20230616825399","1","2023-06-16","2023-06-19","2023-06-20","458","415","1","1","38407","2","163.44","83.32","163.44","0.0","Delayed","1"
"20230616825399","2","2023-06-16","2023-06-19","2023-06-19","54","1816","1","1","38407","5","15.29","8.18","16.04","0.75","On Time","1"
"20230616825399","3","2023-06-16","2023-06-19","2023-06-23","57","476","1","1","38407","4","435.67","144.35","435.67","0.0","Delayed","1"
"20230603000380","1","2023-06-03","2023-06-07","2023-06-11","230","1190","1","1","6660","4","82.72","42.17","82.72","0.0","Delayed","1"
"20230603000380","2","2023-06-03","2023-06-07","2023-06-12","86","521","1","1","6660","5","129.85","59.72","129.85","0.0","Delayed","1"
"20220601718636","1","2022-06-01","2022-06-07","2022-06-07","184","1950","1","1","35381","2","65.17","33.22","65.17","0.0","On Time","0"
"20231205109467","1","2023-12-05","2023-12-10","2023-12-12","196","504","1","1","32669","4","435.67","144.35","435.67","0.0","Delayed","1"
"20231205109467","2","2023-12-05","2023-12-10","2023-12-09","149","719","1","1","32669","3","114.31","37.87","114.31","0.0","Early Delivery","1"
"20250506769697","1","2025-05-06","2025-05-11","2025-05-15","308","1725","1","1","41438","7","28.08","14.31","28.08","0.0","Delayed","1"
"20250723275961","1","2025-07-23","2025-07-30","2025-07-30","238","1314","1","1","32240","5","102.78","47.26","102.78","0.0","On Time","0"
